Heures;mois;t;jour_semaine;jour_mois;Consommation
21;5;19.38250000000002;3;25;40643.0
0;5;17.120000000000022;4;26;45334.0
3;5;15.400000000000025;4;26;36151.0
6;5;17.679487179487204;4;26;35432.0
9;5;22.83500000000002;4;26;43932.0
12;5;25.835000000000026;4;26;48502.0
15;5;26.690243902439047;4;26;47083.0
18;5;24.870731707317095;4;26;45037.0
21;5;19.55853658536588;4;26;42523.0
0;5;17.595121951219536;5;27;46182.0
3;5;16.09268292682929;5;27;36487.0
6;5;18.00243902439027;5;27;33832.0
9;5;22.834146341463434;5;27;39883.0
12;5;25.690243902439047;5;27;44920.0
15;5;26.695121951219534;5;27;43600.0
18;5;24.509756097561;5;27;41869.0
21;5;19.936585365853684;5;27;40678.0
0;5;17.839024390243928;6;28;45115.0
3;5;16.504878048780515;6;28;35317.0
6;5;18.35365853658539;6;28;31657.0
9;5;23.475609756097583;6;28;36060.0
12;5;26.307317073170758;6;28;41846.0
15;5;27.539024390243927;6;28;39815.0
18;5;25.57560975609758;6;28;39109.0
21;5;20.614634146341487;6;28;41236.0
0;5;18.60731707317075;0;29;44938.0
3;5;16.858536585365876;0;29;35792.0
6;5;18.912195121951243;0;29;37274.0
9;5;22.87804878048782;0;29;49726.0
12;5;24.226829268292704;0;29;54088.0
15;5;24.68048780487807;0;29;52418.0
18;5;22.246341463414655;0;29;49980.0
21;5;18.787804878048803;0;29;46706.0
0;5;17.248780487804908;1;30;47999.0
3;5;15.897560975609776;1;30;39025.0
6;5;16.97560975609758;1;30;39383.0
9;5;20.019512195121965;1;30;51014.0
12;5;21.792682926829286;1;30;54304.0
15;5;22.01707317073173;1;30;52531.0
18;5;20.407317073170756;1;30;49584.0
21;5;17.146341463414654;1;30;46281.0
0;5;15.500000000000021;2;31;48067.0
3;5;14.40731707317075;2;31;38793.0
6;5;16.136585365853684;2;31;39213.0
9;5;19.87560975609759;2;31;50454.0
12;5;22.124390243902457;2;31;54187.0
15;5;22.663414634146363;2;31;52532.0
18;5;21.22926829268295;2;31;49881.0
21;5;17.560975609756124;2;31;46676.0
0;6;15.582926829268317;3;1;48567.0
3;6;14.343902439024413;3;1;39100.0
6;6;16.530000000000022;3;1;39302.0
9;6;21.919512195121982;3;1;50692.0
12;6;24.290243902439048;3;1;54096.0
15;6;24.867500000000025;3;1;53008.0
18;6;23.32195121951222;3;1;50680.0
21;6;18.512500000000024;3;1;46865.0
0;6;16.387500000000024;4;2;48842.0
3;6;15.1268292682927;4;2;39340.0
6;6;17.570731707317098;4;2;39285.0
9;6;22.74390243902441;4;2;50683.0
12;6;24.802439024390264;4;2;54210.0
15;6;24.612195121951245;4;2;52430.0
18;6;22.592682926829294;4;2;49553.0
21;6;18.665853658536612;4;2;45631.0
0;6;17.04634146341466;5;3;47630.0
3;6;15.858536585365878;5;3;37400.0
6;6;16.987804878048802;5;3;34777.0
9;6;19.42926829268295;5;3;41201.0
12;6;19.697560975609782;5;3;46167.0
15;6;19.451219512195145;5;3;43737.0
18;6;17.71707317073173;5;3;41986.0
21;6;15.387804878048804;5;3;41122.0
0;6;13.824390243902457;6;4;44587.0
3;6;12.643902439024414;6;4;35266.0
6;6;14.085365853658557;6;4;31716.0
9;6;17.375609756097585;6;4;35984.0
12;6;19.26341463414636;6;4;41336.0
15;6;19.81219512195124;6;4;38689.0
18;6;18.363414634146366;6;4;37263.0
21;6;14.882926829268316;6;4;38898.0
0;6;13.697560975609775;0;5;43689.0
3;6;12.731707317073203;0;5;34695.0
6;6;14.297560975609777;0;5;32302.0
9;6;18.480487804878074;0;5;38079.0
12;6;20.41219512195124;0;5;44110.0
15;6;20.973170731707334;0;5;41911.0
18;6;19.700000000000024;0;5;40602.0
21;6;15.942500000000019;0;5;41350.0
0;6;14.524390243902458;1;6;44542.0
3;6;13.904878048780509;1;6;36369.0
6;6;14.468292682926853;1;6;37957.0
9;6;16.690243902439047;1;6;50036.0
12;6;17.815000000000026;1;6;53303.0
15;6;18.28292682926832;1;6;51164.0
18;6;16.619512195121974;1;6;48590.0
21;6;13.675609756097584;1;6;45718.0
0;6;12.287804878048807;2;7;47395.0
3;6;11.207317073170758;2;7;38617.0
6;6;12.895121951219535;2;7;39018.0
9;6;16.239024390243927;2;7;50526.0
12;6;18.48292682926832;2;7;53154.0
15;6;19.800000000000022;2;7;51191.0
18;6;18.812195121951238;2;7;48450.0
21;6;14.812195121951241;2;7;45853.0
0;6;12.637500000000028;3;8;48116.0
3;6;11.44146341463417;3;8;38955.0
6;6;14.332500000000021;3;8;38980.0
9;6;20.426829268292703;3;8;50250.0
12;6;23.985365853658557;3;8;53190.0
15;6;25.273170731707335;3;8;51797.0
18;6;23.285365853658565;3;8;49760.0
21;6;18.200000000000017;3;8;46390.0
0;6;16.27317073170734;4;9;48263.0
3;6;15.217073170731727;4;9;38788.0
6;6;16.029268292682943;4;9;39229.0
9;6;19.126829268292703;4;9;50789.0
12;6;21.309756097561003;4;9;53468.0
15;6;22.58250000000002;4;9;51457.0
18;6;21.29756097560978;4;9;48399.0
21;6;17.19512195121953;4;9;44822.0
0;6;15.697560975609782;5;10;47619.0
3;6;14.62682926829271;5;10;37656.0
6;6;17.02439024390246;5;10;34614.0
9;6;22.192682926829292;5;10;41455.0
12;6;24.907317073170756;5;10;46286.0
15;6;26.34390243902441;5;10;44100.0
18;6;25.256097560975633;5;10;42425.0
21;6;19.819512195121973;5;10;40732.0
0;6;17.550000000000026;6;11;45796.0
3;6;15.778048780487829;6;11;35853.0
6;6;18.656097560975635;6;11;31710.0
9;6;24.034146341463433;6;11;36635.0
12;6;26.86829268292685;6;11;42341.0
15;6;27.173170731707337;6;11;40515.0
18;6;24.895121951219537;6;11;39777.0
21;6;20.180487804878073;6;11;41505.0
0;6;17.921951219512216;0;12;45073.0
3;6;16.312195121951238;0;12;35986.0
6;6;17.582926829268317;0;12;37365.0
9;6;20.85365853658539;0;12;49612.0
12;6;23.23170731707319;0;12;53561.0
15;6;24.146341463414657;0;12;52441.0
18;6;22.917073170731733;0;12;50063.0
21;6;18.421951219512216;0;12;46853.0
0;6;16.41707317073173;1;13;48460.0
3;6;15.014634146341495;1;13;39133.0
6;6;17.231707317073194;1;13;39429.0
9;6;22.04634146341466;1;13;51135.0
12;6;25.015000000000022;1;13;54842.0
15;6;26.097560975609778;1;13;53983.0
18;6;23.770731707317093;1;13;51421.0
21;6;20.095121951219536;1;13;47487.0
0;6;18.29268292682929;2;14;48892.0
3;6;16.96829268292685;2;14;39339.0
6;6;18.975609756097587;2;14;39346.0
9;6;23.261904761904784;2;14;51381.0
12;6;26.490476190476215;2;14;55423.0
15;6;27.3761904761905;2;14;54656.0
18;6;26.1261904761905;2;14;52068.0
21;6;21.40714285714288;2;14;48080.0
0;6;18.83809523809526;3;15;49613.0
3;6;17.492857142857165;3;15;39975.0
6;6;19.583333333333353;3;15;40169.0
9;6;24.078571428571454;3;15;52098.0
12;6;26.31666666666668;3;15;56579.0
15;6;26.307142857142882;3;15;55428.0
18;6;23.723809523809546;3;15;52304.0
21;6;19.804761904761932;3;15;47891.0
0;6;17.919047619047642;4;16;49401.0
3;6;16.597619047619066;4;16;39871.0
6;6;17.85714285714288;4;16;40186.0
9;6;21.304761904761925;4;16;51695.0
12;6;24.011904761904788;4;16;55018.0
15;6;25.066666666666688;4;16;53045.0
18;6;23.633333333333358;4;16;50498.0
21;6;18.961904761904783;4;16;46241.0
0;6;16.669047619047642;5;17;48851.0
3;6;15.39523809523812;5;17;38277.0
6;6;17.642857142857164;5;17;35381.0
9;6;22.583333333333357;5;17;41997.0
12;6;25.792857142857162;5;17;47202.0
15;6;27.280952380952407;5;17;45389.0
18;6;26.019512195121973;5;17;43801.0
21;6;21.178571428571452;5;17;42219.0
0;6;18.752380952380978;6;18;46351.0
3;6;16.9309523809524;6;18;36455.0
6;6;19.611904761904782;6;18;32629.0
9;6;24.819047619047648;6;18;37638.0
12;6;27.776190476190497;6;18;43426.0
15;6;29.059523809523835;6;18;41717.0
18;6;27.951219512195138;6;18;41181.0
21;6;22.761904761904784;6;18;42952.0
0;6;19.980952380952406;0;19;46538.0
3;6;18.11428571428574;0;19;37216.0
6;6;21.121428571428595;0;19;38690.0
9;6;26.661904761904786;0;19;51463.0
12;6;29.650000000000027;0;19;56467.0
15;6;30.846341463414657;0;19;55601.0
18;6;29.265853658536603;0;19;53310.0
21;6;23.428571428571452;0;19;49490.0
0;6;20.602380952380976;1;20;50619.0
3;6;18.99523809523812;1;20;40949.0
6;6;21.661904761904786;1;20;41175.0
9;6;27.434146341463435;1;20;53383.0
12;6;30.407142857142887;1;20;58083.0
15;6;30.819047619047645;1;20;56932.0
18;6;28.771428571428594;1;20;54734.0
21;6;23.445238095238118;1;20;50571.0
0;6;20.888095238095257;2;21;51114.0
3;6;19.385714285714307;2;21;41759.0
6;6;21.60952380952383;2;21;42279.0
9;6;27.026190476190497;2;21;53752.0
12;6;30.816666666666688;2;21;58865.0
15;6;31.195238095238118;2;21;57711.0
18;6;29.26585365853661;2;21;55446.0
21;6;23.55238095238097;2;21;50584.0
0;6;20.995238095238115;3;22;52039.0
3;6;19.619047619047645;3;22;42461.0
6;6;21.530952380952403;3;22;42830.0
9;6;26.361904761904785;3;22;54173.0
12;6;29.154761904761926;3;22;58877.0
15;6;29.595238095238113;3;22;58058.0
18;6;26.77857142857145;3;22;55477.0
21;6;22.430952380952405;3;22;50657.0
0;6;20.2309523809524;4;23;50980.0
3;6;18.735714285714305;4;23;41728.0
6;6;19.692857142857168;4;23;41927.0
9;6;22.238095238095262;4;23;52920.0
12;6;24.504761904761928;4;23;56541.0
15;6;25.335714285714307;4;23;54809.0
18;6;23.626190476190498;4;23;52254.0
21;6;20.481818181818205;4;23;47368.0
0;6;18.233333333333356;5;24;49209.0
3;6;17.3761904761905;5;24;39245.0
6;6;18.902380952380977;5;24;36804.0
9;6;22.169047619047642;5;24;43141.0
12;6;24.41666666666669;5;24;47964.0
15;6;25.145238095238113;5;24;46183.0
18;6;23.326190476190497;5;24;44474.0
21;6;19.907142857142883;5;24;42069.0
0;6;18.545238095238116;6;25;46026.0
3;6;17.395238095238117;6;25;36610.0
6;6;18.240476190476215;6;25;33462.0
9;6;21.659523809523833;6;25;37685.0
12;6;24.252380952380978;6;25;43536.0
15;6;25.50000000000002;6;25;41319.0
18;6;24.385714285714307;6;25;40421.0
21;6;20.183333333333355;6;25;42082.0
0;6;18.409523809523833;0;26;45775.0
3;6;17.052380952380975;0;26;36951.0
6;6;18.773809523809547;0;26;38666.0
9;6;22.50238095238097;0;26;50733.0
12;6;24.89047619047621;0;26;55109.0
15;6;24.95952380952383;0;26;53984.0
18;6;23.42380952380954;0;26;51297.0
21;6;20.242857142857165;0;26;47441.0
0;6;18.633333333333354;1;27;49110.0
3;6;17.573809523809548;1;27;40125.0
6;6;18.942857142857168;1;27;40618.0
9;6;22.585714285714307;1;27;51822.0
12;6;24.657142857142876;1;27;56015.0
15;6;24.01904761904764;1;27;54598.0
18;6;21.519047619047644;1;27;51914.0
21;6;18.838235294117666;1;27;47639.0
0;6;17.34146341463417;2;28;48401.0
3;6;16.80731707317075;2;28;39526.0
6;6;17.18292682926832;2;28;40196.0
9;6;19.65365853658539;2;28;51098.0
12;6;21.129268292682948;2;28;54769.0
15;6;20.71707317073173;2;28;52663.0
18;6;18.650000000000023;2;28;49896.0
21;6;16.41666666666669;2;28;45820.0
0;6;15.380952380952404;3;29;47683.0
3;6;14.523809523809545;3;29;38581.0
6;6;15.464285714285737;3;29;39450.0
9;6;17.642857142857164;3;29;50414.0
12;6;19.076190476190497;3;29;53675.0
15;6;19.047619047619065;3;29;51843.0
18;6;17.521428571428594;3;29;49227.0
21;6;15.104761904761926;3;29;45495.0
0;6;14.026190476190502;4;30;47657.0
3;6;13.33809523809526;4;30;38634.0
6;6;14.507317073170759;4;30;39283.0
9;6;17.133333333333354;4;30;50432.0
12;6;17.9761904761905;4;30;53577.0
15;6;18.107142857142872;4;30;50840.0
18;6;16.60243902439027;4;30;47835.0
21;6;14.950000000000019;4;30;44539.0
0;7;14.25476190476193;5;1;47140.0
3;7;13.966666666666688;5;1;37479.0
6;7;14.611904761904785;5;1;35147.0
9;7;16.540476190476216;5;1;41979.0
12;7;17.885714285714307;5;1;46693.0
15;7;18.52142857142859;5;1;43881.0
18;7;17.469047619047643;5;1;41868.0
21;7;15.58571428571431;5;1;40397.0
0;7;14.69047619047621;6;2;45121.0
3;7;14.140476190476214;6;2;35347.0
6;7;15.150000000000025;6;2;32042.0
9;7;17.636585365853684;6;2;36589.0
12;7;19.700000000000017;6;2;43444.0
15;7;20.664285714285732;6;2;40551.0
18;7;19.65000000000002;6;2;39261.0
21;7;17.076190476190497;6;2;40652.0
0;7;15.873170731707338;0;3;44988.0
3;7;15.25476190476193;0;3;35935.0
6;7;16.56666666666669;0;3;37651.0
9;7;19.680952380952405;0;3;49697.0
12;7;22.36666666666669;0;3;53256.0
15;7;23.830952380952404;0;3;52265.0
18;7;22.611904761904782;0;3;49538.0
21;7;18.242857142857172;0;3;46045.0
0;7;15.747619047619072;1;4;48381.0
3;7;14.183333333333357;1;4;38878.0
6;7;17.066666666666688;1;4;39386.0
9;7;22.576190476190497;1;4;50702.0
12;7;25.98000000000003;1;4;54825.0
15;7;27.133333333333354;1;4;53758.0
18;7;26.154761904761926;1;4;51170.0
21;7;20.83809523809526;1;4;47105.0
0;7;18.107142857142883;2;5;48930.0
3;7;16.47857142857145;2;5;39181.0
6;7;19.34523809523812;2;5;39525.0
9;7;24.830952380952404;2;5;51146.0
12;7;28.50250000000002;2;5;55823.0
15;7;29.673170731707337;2;5;55111.0
18;7;27.85365853658539;2;5;52782.0
21;7;22.2761904761905;2;5;48199.0
0;7;19.690476190476215;3;6;49944.0
3;7;18.047619047619072;3;6;39999.0
6;7;20.159523809523833;3;6;40316.0
9;7;24.80000000000002;3;6;51925.0
12;7;28.27804878048783;3;6;56619.0
15;7;29.323809523809544;3;6;55843.0
18;7;27.219047619047643;3;6;53379.0
21;7;22.707142857142884;3;6;48780.0
0;7;20.45609756097564;4;7;50155.0
3;7;19.02926829268295;4;7;40627.0
6;7;20.704878048780508;4;7;41011.0
9;7;25.717073170731727;4;7;52386.0
12;7;29.226190476190503;4;7;56799.0
15;7;30.469047619047643;4;7;55627.0
18;7;28.304761904761925;4;7;53134.0
21;7;22.957142857142884;4;7;47993.0
0;7;20.573809523809548;5;8;49901.0
3;7;18.95476190476193;5;8;39307.0
6;7;20.592857142857167;5;8;36649.0
9;7;24.7487804878049;5;8;43305.0
12;7;27.654761904761926;5;8;48619.0
15;7;28.163414634146363;5;8;47238.0
18;7;25.676190476190495;5;8;45639.0
21;7;22.176190476190495;5;8;42574.0
0;7;20.076190476190497;6;9;46132.0
3;7;18.914285714285736;6;9;36590.0
6;7;19.84146341463417;6;9;33455.0
9;7;22.919047619047642;6;9;37663.0
12;7;24.911904761904786;6;9;43883.0
15;7;24.714285714285737;6;9;42011.0
18;7;22.795238095238123;6;9;40884.0
21;7;20.030952380952403;6;9;42073.0
0;7;18.721428571428593;0;10;44957.0
3;7;17.819047619047648;0;10;36462.0
6;7;18.47380952380955;0;10;38574.0
9;7;20.66666666666669;0;10;49993.0
12;7;22.592857142857167;0;10;54692.0
15;7;22.428571428571452;0;10;53339.0
18;7;20.93571428571431;0;10;50044.0
21;7;18.46904761904764;0;10;46302.0
0;7;17.085714285714307;1;11;48041.0
3;7;16.50714285714288;1;11;39049.0
6;7;17.40487804878051;1;11;39938.0
9;7;20.29756097560978;1;11;50591.0
12;7;22.414634146341484;1;11;54789.0
15;7;23.533333333333356;1;11;53378.0
18;7;22.607142857142883;1;11;50667.0
21;7;19.500000000000025;1;11;46858.0
0;7;18.121428571428595;2;12;48919.0
3;7;17.65238095238098;2;12;39775.0
6;7;18.573809523809548;2;12;40742.0
9;7;21.342857142857167;2;12;51148.0
12;7;23.185714285714308;2;12;55771.0
15;7;23.4809523809524;2;12;54269.0
18;7;22.10476190476193;2;12;51210.0
21;7;19.14047619047621;2;12;47520.0
0;7;17.46190476190478;3;13;49064.0
3;7;16.44047619047621;3;13;39573.0
6;7;17.55476190476193;3;13;40183.0
9;7;20.892857142857164;3;13;50810.0
12;7;23.407142857142883;3;13;55072.0
15;7;24.495238095238115;3;13;53381.0
18;7;23.128571428571455;3;13;50393.0
21;7;19.166666666666693;3;13;45709.0
0;7;17.592857142857167;4;14;48041.0
3;7;16.390476190476214;4;14;38507.0
6;7;17.404761904761926;4;14;35076.0
9;7;20.876190476190498;4;14;40071.0
12;7;23.309523809523835;4;14;45498.0
15;7;24.102380952380976;4;14;43443.0
18;7;22.70476190476193;4;14;41900.0
21;7;18.552500000000023;4;14;40774.0
0;7;16.11904761904764;5;15;45073.0
3;7;14.904761904761926;5;15;35990.0
6;7;16.538095238095263;5;15;34379.0
9;7;21.29756097560978;5;15;39783.0
12;7;24.06190476190479;5;15;45089.0
15;7;25.37380952380954;5;15;43978.0
18;7;23.93571428571431;5;15;42405.0
21;7;19.721428571428596;5;15;40666.0
0;7;17.797619047619065;6;16;44581.0
3;7;16.657142857142876;6;16;35500.0
6;7;18.390000000000025;6;16;32638.0
9;7;23.1761904761905;6;16;36783.0
12;7;26.23571428571431;6;16;42775.0
15;7;27.571428571428594;6;16;41081.0
18;7;26.335714285714307;6;16;40432.0
21;7;21.57857142857145;6;16;41758.0
0;7;19.035714285714306;0;17;45421.0
3;7;17.53571428571431;0;17;36634.0
6;7;19.538095238095263;0;17;38687.0
9;7;24.640476190476214;0;17;49637.0
12;7;28.009523809523834;0;17;55151.0
15;7;28.883333333333358;0;17;54784.0
18;7;27.25000000000003;0;17;52068.0
21;7;23.01904761904764;0;17;48064.0
0;7;20.52142857142859;1;18;49436.0
3;7;18.826190476190497;1;18;40464.0
6;7;20.62380952380955;1;18;41041.0
9;7;26.409523809523836;1;18;51357.0
12;7;29.85121951219514;1;18;56595.0
15;7;30.292857142857162;1;18;55968.0
18;7;28.514634146341482;1;18;53322.0
21;7;23.456097560975632;1;18;48797.0
0;7;21.62439024390246;2;19;49995.0
3;7;20.45365853658539;2;19;40783.0
6;7;21.121951219512216;2;19;41765.0
9;7;24.1761904761905;2;19;51893.0
12;7;26.014285714285734;2;19;56600.0
15;7;26.740476190476215;2;19;55436.0
18;7;24.33571428571431;2;19;52423.0
21;7;21.285714285714306;2;19;47975.0
0;7;19.630952380952408;3;20;49242.0
3;7;18.411904761904783;3;20;40351.0
6;7;18.488095238095262;3;20;41236.0
9;7;20.992682926829293;3;20;50760.0
12;7;22.461904761904787;3;20;55175.0
15;7;22.96666666666669;3;20;53751.0
18;7;21.692857142857164;3;20;50350.0
21;7;18.30952380952383;3;20;46433.0
0;7;16.159523809523833;4;21;48240.0
3;7;15.273809523809545;4;21;39487.0
6;7;16.861904761904785;4;21;40463.0
9;7;21.11904761904764;4;21;50070.0
12;7;23.11428571428574;4;21;54065.0
15;7;23.36904761904764;4;21;51920.0
18;7;21.842857142857167;4;21;49191.0
21;7;18.797560975609784;4;21;45335.0
0;7;17.411904761904786;5;22;47641.0
3;7;16.447619047619067;5;22;37843.0
6;7;17.402380952380977;5;22;36051.0
9;7;20.81190476190479;5;22;41422.0
12;7;22.6761904761905;5;22;46564.0
15;7;22.721428571428593;5;22;44473.0
18;7;21.13658536585368;5;22;42581.0
21;7;18.504878048780505;5;22;41039.0
0;7;17.312195121951245;6;23;44554.0
3;7;16.339024390243928;6;23;35545.0
6;7;17.09268292682929;6;23;33017.0
9;7;20.134146341463435;6;23;36530.0
12;7;21.956097560975632;6;23;42669.0
15;7;22.360975609756125;6;23;40280.0
18;7;20.560975609756117;6;23;39455.0
21;7;18.54390243902441;6;23;41050.0
0;7;17.224390243902462;0;24;44364.0
3;7;16.460975609756122;0;24;35797.0
6;7;16.873170731707337;0;24;37928.0
9;7;19.14047619047621;0;24;48444.0
12;7;20.93809523809526;0;24;52846.0
15;7;21.142857142857167;0;24;51228.0
18;7;19.895238095238113;0;24;48403.0
21;7;17.754761904761924;0;24;45451.0
0;7;16.62857142857145;1;25;47244.0
3;7;15.778571428571452;1;25;38101.0
6;7;16.35476190476193;1;25;39576.0
9;7;19.170731707317096;1;25;49487.0
12;7;21.141463414634167;1;25;53596.0
15;7;21.738095238095266;1;25;51498.0
18;7;20.666666666666693;1;25;48786.0
21;7;17.521428571428594;1;25;45716.0
0;7;15.86904761904764;2;26;47743.0
3;7;14.997619047619068;2;26;38383.0
6;7;16.23809523809526;2;26;39373.0
9;7;19.826190476190504;2;26;49568.0
12;7;21.9761904761905;2;26;53873.0
15;7;22.52857142857145;2;26;51840.0
18;7;21.219047619047643;2;26;49224.0
21;7;18.8809523809524;2;26;46355.0
0;7;17.59024390243905;3;27;48162.0
3;7;16.797619047619065;3;27;38713.0
6;7;17.238095238095266;3;27;39690.0
9;7;20.292857142857162;3;27;49561.0
12;7;22.93571428571431;3;27;53738.0
15;7;23.495238095238122;3;27;51861.0
18;7;22.24523809523812;3;27;49059.0
21;7;19.251219512195146;3;27;45506.0
0;7;17.650000000000027;4;28;47839.0
3;7;16.89761904761907;4;28;38352.0
6;7;17.516666666666687;4;28;39143.0
9;7;20.923809523809545;4;28;48834.0
12;7;23.307142857142882;4;28;52620.0
15;7;24.12142857142859;4;28;50399.0
18;7;23.261904761904784;4;28;47573.0
21;7;19.9261904761905;4;28;44060.0
0;7;18.207142857142884;5;29;46759.0
3;7;17.27857142857145;5;29;36799.0
6;7;18.37857142857145;5;29;34897.0
9;7;22.588095238095264;5;29;40096.0
12;7;25.752380952380978;5;29;45409.0
15;7;26.98809523809526;5;29;43944.0
18;7;25.619512195121974;5;29;42506.0
21;7;21.7487804878049;5;29;40575.0
0;7;20.156097560975635;6;30;44161.0
3;7;19.131707317073197;6;30;35020.0
6;7;19.631707317073197;6;30;32542.0
9;7;22.495121951219534;6;30;36028.0
12;7;24.602500000000028;6;30;42120.0
15;7;25.377500000000026;6;30;39826.0
18;7;23.300000000000022;6;30;38454.0
21;7;20.072500000000026;6;30;40130.0
0;7;18.212500000000023;0;31;43435.0
3;7;17.23250000000002;0;31;34567.0
6;7;18.012500000000024;0;31;36015.0
9;7;21.61219512195124;0;31;45414.0
12;7;24.278048780487822;0;31;50627.0
15;7;25.668292682926854;0;31;49528.0
18;7;23.98536585365856;0;31;46762.0
21;7;20.509756097560995;0;31;44436.0
0;8;18.790243902439048;1;1;45992.0
3;8;17.94634146341466;1;1;36776.0
6;8;18.42195121951222;1;1;37627.0
9;8;22.50000000000002;1;1;46788.0
12;8;25.46666666666669;1;1;51717.0
15;8;25.916666666666682;1;1;50270.0
18;8;24.035714285714306;1;1;47403.0
21;8;20.721428571428596;1;1;44353.0
0;8;18.61190476190478;2;2;46109.0
3;8;17.64761904761907;2;2;36960.0
6;8;18.669047619047646;2;2;37677.0
9;8;24.052380952380975;2;2;46491.0
12;8;27.076190476190504;2;2;52009.0
15;8;28.23571428571431;2;2;50938.0
18;8;26.541463414634176;2;2;48710.0
21;8;22.87380952380955;2;2;45408.0
0;8;20.995238095238115;3;3;46969.0
3;8;20.083333333333353;3;3;37724.0
6;8;20.323809523809548;3;3;38255.0
9;8;24.035714285714306;3;3;47149.0
12;8;26.771428571428594;3;3;52366.0
15;8;27.08809523809526;3;3;51167.0
18;8;25.576190476190497;3;3;48657.0
21;8;21.90476190476193;3;3;45103.0
0;8;20.307142857142882;4;4;46568.0
3;8;19.061904761904778;4;4;37615.0
6;8;19.80238095238098;4;4;38160.0
9;8;23.545238095238112;4;4;46791.0
12;8;25.983333333333356;4;4;51619.0
15;8;26.750000000000018;4;4;50165.0
18;8;25.11190476190478;4;4;47761.0
21;8;21.76666666666669;4;4;44638.0
0;8;20.033333333333353;5;5;46202.0
3;8;18.852380952380976;5;5;36625.0
6;8;19.05476190476193;5;5;34929.0
9;8;22.345238095238116;5;5;39671.0
12;8;24.488095238095266;5;5;44898.0
15;8;24.730952380952402;5;5;43535.0
18;8;22.723809523809546;5;5;41936.0
21;8;19.200000000000024;5;5;40228.0
0;8;16.895238095238113;6;6;43326.0
3;8;15.40714285714288;6;6;34335.0
6;8;15.859523809523834;6;6;32106.0
9;8;20.270731707317093;6;6;35143.0
12;8;23.547619047619076;6;6;40407.0
15;8;24.576190476190504;6;6;38446.0
18;8;23.24761904761907;6;6;37500.0
21;8;18.383333333333354;6;6;39152.0
0;8;15.48333333333336;0;7;42258.0
3;8;14.021428571428595;0;7;33690.0
6;8;15.34285714285717;0;7;34893.0
9;8;22.221428571428596;0;7;42807.0
12;8;25.530952380952403;0;7;47782.0
15;8;26.552380952380975;0;7;46862.0
18;8;24.076190476190497;0;7;44711.0
21;8;19.916666666666693;0;7;42672.0
0;8;18.23809523809526;1;8;44008.0
3;8;16.9761904761905;1;8;35419.0
6;8;17.045238095238116;1;8;35882.0
